"country","countryname","oecdmember","eumember","edate","date","party","partyname","partyabbrev","parfam","candidatename","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm","avg_pervote"
41,"Germany",10,10,1998-09-27,199809,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",269,3,2010,0.92,NA,35.145,0,NA,245,669,1,81,"2024-1",567,0.882,0.353,0,0,4.586,0,0.353,1.058,2.116,0,0.529,0.705,1.235,0.353,0,4.409,0,5.291,0,0.705,3.351,3.88,0.705,0.353,0.353,0.353,0,4.233,0,7.407,6.702,0,0,1.587,0,0.529,2.293,0.705,1.058,4.586,1.94,1.058,0,3.88,0,3.88,0,9.877,4.762,1.411,3.175,4.938,0.705,3.175,0,0,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.868,1.058,4.938,5.644,0.353,"2024a","N65GYI",40.9701176470588
41,"Germany",10,10,2002-09-22,200209,41320,"Social Democratic Party of Germany","SPD",30,"NA",269,3,2010,0.92,NA,38.521,0,NA,251,603,1,81,"2024-1",1610,1.18,0.124,0,0,2.298,0.435,0.932,3.292,2.112,0,0.124,1.429,1.553,0.124,0,1.18,0.124,8.882,0.683,6.273,0.124,2.484,3.54,1.056,0.745,0.124,0.497,3.106,0.186,0.745,10.062,0.124,0.124,1.304,0,1.118,1.615,2.547,4.286,4.783,0.683,4.41,0,1.739,0.559,1.801,0.373,4.286,5.466,0.311,0.621,4.037,0.248,1.118,0.435,1.118,3.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.099,4.72,1.429,9.068,1.366,"2024a","5W6N4H",35.479
41,"Germany",10,10,2002-09-22,200209,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",269,3,2010,0.92,NA,38.5,0,NA,248,603,1,81,"2024-1",1315,1.673,1.369,0,0,4.791,0.076,0.152,1.825,1.217,0,0.684,0.989,0.837,0.076,0,3.118,0.076,8.137,0,6.312,1.445,3.65,3.042,0.608,0.152,0,0.076,1.825,0,0.989,6.92,0,0.076,1.673,0,0.228,3.422,1.065,3.118,4.563,1.749,2.89,0,4.106,0,3.954,0.456,7.681,2.205,0.38,1.673,3.878,0.304,3.422,0.38,1.065,1.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.76,3.65,3.118,7.681,0.228,"2024a","RCO9LX",40.9701176470588
41,"Germany",10,10,2005-09-18,200509,41320,"Social Democratic Party of Germany","SPD",30,"NA",805,2,2008,NA,NA,34.247,0,NA,222,614,1,30,"2024-1",882,0.227,0,0,0,0.34,0.567,2.268,2.721,2.381,0,0.454,1.02,2.268,0,0,0.794,0.34,5.102,0.227,8.05,0.907,1.814,3.855,1.361,1.587,0,0,3.741,0,3.401,7.71,0.113,0,2.948,0,0,4.308,2.948,11.111,2.381,0.34,4.082,0,1.474,0.34,1.927,0.34,2.041,2.608,0.113,0.34,6.009,0.34,1.02,0,1.134,2.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.154,5.329,3.855,13.492,2.834,"2024a","QS8NZZ",35.479
41,"Germany",10,10,2005-09-18,200509,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",805,2,2008,NA,NA,35.17,0,NA,226,614,1,30,"2024-1",777,0.515,0.772,0,0,1.802,0.129,0.129,2.445,2.445,0,2.445,0.644,0.515,0,0,1.158,0.515,13.771,0,9.91,5.792,2.96,3.475,0.257,0.644,0,0,6.049,0,1.931,5.534,0,0,5.277,0,0.129,2.96,1.03,3.475,1.802,0.257,0.901,0,1.802,0,5.534,0.129,2.445,2.188,0.129,0.772,3.346,0.644,1.287,0.129,0.772,1.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.611,3.732,11.068,5.277,0.257,"2024a","5RNOTM",40.9701176470588
41,"Germany",10,10,2009-09-27,200909,41320,"Social Democratic Party of Germany","SPD",30,"NA",805,2,2009,NA,NA,23.035,0,NA,146,622,1,30,"2024-1",2208,0.362,0.408,0.045,0,0.408,1.042,0.77,4.212,3.306,0,0.136,2.853,3.442,0.453,0,0.362,0.226,3.034,0.045,2.989,0.77,0.589,9.239,0.725,0.589,0,0.136,4.937,0.181,0.634,7.156,0.272,0.543,0.543,0,0.181,5.254,2.627,13.27,2.717,0.045,5.072,0,0.226,0.453,1.178,0.136,3.487,2.491,1.178,0,6.431,0,0.317,0.136,2.219,2.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.297,10.236,1.313,15.987,1.857,"2024a","4BCI6N",35.479
41,"Germany",10,10,2009-09-27,200909,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",805,2,2009,NA,NA,33.8,0,NA,239,622,1,30,"2024-1",2006,0,0.598,0,0,1.844,0,0.698,4.138,3.091,0.05,1.097,1.944,1.097,0.249,0,1.545,0.05,4.985,0,1.844,3.141,1.346,6.979,0.1,0.15,0,0.299,5.135,0,0.897,9.97,0.05,0.15,2.443,0,0.05,5.833,3.44,4.935,1.795,0.05,3.041,0,2.293,0,4.636,0.15,4.686,3.34,1.645,0.1,1.346,0.15,2.891,0.648,2.991,2.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.724,7.129,5.583,6.73,0.698,"2024a","3TAX9N",40.9701176470588
41,"Germany",10,10,2013-09-22,201309,41320,"Social Democratic Party of Germany","SPD",30,"NA",304,4,2013,0.917,0.848,25.7,0,NA,193,631,1,71,"2024-1",2898,0.863,0.104,0,0.138,0.207,0.621,0.863,2.864,2.622,0.035,0.414,2.588,4.451,0.173,0.207,2.519,0.725,1.035,0.414,2.692,0.794,2.968,7.867,0.104,0.242,0.035,0,0.863,0.483,1.173,7.453,1.035,0.656,1.07,0,1.035,4.348,1.863,9.351,10.041,0.242,4.796,0,1.001,0.104,0.345,0.966,2.312,3.244,1.173,0.242,7.729,0,0.518,0.069,0.414,1.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.568,9.006,1.863,19.393,1.484,"2024a","LLIKND",35.479
41,"Germany",10,10,2013-09-22,201309,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",304,4,2013,0.917,0.848,41.5,0,NA,311,631,1,71,"2024-1",2574,1.554,0.155,0,0.039,1.554,0.389,0.272,3.225,2.02,0,0.66,2.02,2.564,0.155,0.039,2.409,0.155,2.991,0,1.36,1.981,4.429,4.623,0.35,0.777,0,0.583,0.622,0.544,0.622,12.005,0.233,0.155,1.865,0,1.904,4.856,3.924,2.681,4.817,0.738,5.284,0.194,2.642,0,2.486,0.078,5.206,2.953,0.816,1.36,3.458,0,2.642,0.311,1.282,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.564,5.206,3.846,7.498,0.66,"2024a","9ZTKDE",40.9701176470588
41,"Germany",10,10,2017-09-24,201709,41320,"Social Democratic Party of Germany","SPD",30,"NA",336,5,2017,0.739,0.672,20.508,0,NA,153,709,1,121,"2024-1",2643,0.605,0.038,0,0,0.681,1.059,1.627,5.032,4.465,0.189,0,2.232,3.405,0.303,0,0.832,0.605,0.795,0.341,1.249,0.189,2.762,3.594,0.038,1.854,0.038,0,0,0.227,2.119,7.264,5.411,0.114,0.341,0,2.913,2.951,3.14,9.308,7.227,0,5.562,0,1.476,0.908,0.605,1.249,5.713,2.459,1.4,0.151,6.356,0,0.681,0,0,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,1.4,3.14,0,0.038,0.227,1.173,0,0.076,0,0,0,0,2.913,0.908,0.568,0,0.908,5.713,0.151,2.459,0,0.265,1.097,0.038,0.076,0.076,0,0.681,0,-21.453,9.043,0.53,16.534,2.686,"2024a","PGF2C7",35.479
41,"Germany",10,10,2017-09-24,201709,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",336,5,2017,0.739,0.672,32.925,0,NA,246,709,1,121,"2024-1",1342,0.224,0.224,0,0,2.534,0,0.373,5.142,1.639,0.298,0,1.565,0.745,0.149,0,2.161,0.373,1.863,0,2.683,0.894,4.247,5.216,0.224,0.745,0.224,0.149,0,1.49,3.279,9.762,1.639,0,1.416,0,3.875,3.428,2.534,3.651,6.185,0.075,2.608,0,6.632,0.373,2.534,0.671,3.726,2.608,2.459,1.639,4.098,0,1.937,0.298,0.075,1.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.82,0.745,0,0,0,2.459,0,0.224,0,0,0,0,3.875,5.142,1.49,0,0.373,3.726,0.075,2.608,0,0.969,1.49,0,1.639,0,0,1.937,0,2.757,7.079,2.31,9.836,0.373,"2024a","JVU1IJ",40.9701176470588
41,"Germany",10,10,2021-09-26,202109,41320,"Social Democratic Party of Germany","SPD",30,"NA",354,5,2021,0.945,0.94,25.7,0,NA,206,736,1,160,"2024-1",1682,1.249,0.059,0,0.238,0.951,1.011,1.07,4.221,4.162,0.297,0,3.448,3.864,0,0,1.486,0.119,1.07,0.238,1.189,0.119,1.605,4.221,0.357,0.297,0.119,0,0.297,0.951,0.416,6.897,0.773,0.476,0,0,5.351,3.448,2.259,10.285,12.128,0,3.21,0,0.595,1.13,0.713,1.011,4.281,3.21,1.011,0,9.096,0,0.476,0,0.119,0.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,1.843,1.605,3.805,0,0,0.059,1.189,0,0,0,0,0,0,5.351,0.595,0,0.476,0.654,4.281,0.238,3.21,0,0.238,0.773,0,0,0,0,0.476,0,-24.673,5.351,0.119,22.414,2.081,"2024a","QRXS5B",35.479
41,"Germany",10,10,2021-09-26,202109,41521,"Christian Democratic Union/Christian Social Union","CDU/CSU",50,"NA",354,5,2021,0.945,0.94,24.1,0,NA,197,736,1,160,"2024-1",2775,0.072,0.252,0,0,3.279,0.18,0.288,4.685,5.369,0.288,0.252,2.126,2.559,0.036,0,1.982,0.505,6.054,0.036,0.577,1.73,4.468,4.973,0.108,0.541,0.036,0.324,0.468,0.072,1.586,11.099,0,0,1.333,0,4.144,4.252,1.117,3.495,7.207,0.396,1.802,0,2.09,0.685,1.874,0.072,8.901,1.694,0.505,0.468,3.495,0.072,1.91,0.108,0.18,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,0.901,2.559,0,0,0,0.36,0,0,0,0,0.216,0,4.144,1.081,1.009,0,0.685,8.901,0.072,1.694,0,0.108,0.396,0,0.144,0.324,0,1.91,0,3.495,5.081,3.063,10.703,0.468,"2024a","J4RQVJ",40.9701176470588
42,"Austria",10,0,1962-11-18,196211,42320,"Austrian Social Democratic Party","SPÖ",30,"NA",104,0,1980,NA,NA,44,0,NA,76,165,1,10,"NA",147,0,0,0,0,0,2,0,2,0.7,0,0,2.7,5.4,3.4,0,0,0,2,0.7,0,1.4,0,0.7,2,0,0,0,3.4,0,2.7,11.6,7.5,0.7,4.8,0,0,0,0.7,13.6,4.1,0,4.1,0,1.4,0,0,0,0.7,2,0,0,1.4,0,6.1,0,1.4,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.5,10.2,6.2,17.7,2,"2024a","J6Y48M",39.0089444444444
42,"Austria",10,0,1962-11-18,196211,42420,"Austrian Freedom Party","FPÖ",70,"NA",104,0,1980,NA,NA,7.044,0,NA,8,165,1,10,"NA",57,0,3.5,7,0,0,0,5.3,10.5,5.3,0,0,5.3,33.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,1.8,1.8,1.8,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.6,0,0,3.6,12.3,"2024a","6JDSCV",13.2621666666667
42,"Austria",10,0,1962-11-18,196211,42520,"Austrian People’s Party","ÖVP",50,"NA",104,0,1980,NA,NA,45.432,0,NA,81,165,1,10,"NA",143,0,0.7,1.4,0,1.4,0,1.4,4.2,2.1,0,0,4.2,7.7,5.6,0,0.7,0,0.7,0,0,5.6,12.6,0,3.5,0,0,0,1.4,0,0,5.6,0,0.7,2.8,0,0,0,9.8,7.7,3.5,0,2.8,0,1.4,0,0.7,0,0,0.7,0,0,0,0,9.1,0.7,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,3.5,8.4,11.2,2.8,"2024a","MTXA65",36.7453333333333
42,"Austria",10,0,1966-03-06,196603,42320,"Austrian Social Democratic Party","SPÖ",30,"NA",104,0,1980,NA,NA,42.565,0,NA,74,165,1,10,"NA",286,0,0,1.3,0,2,1,0,2.6,0.6,0,0,2.3,7.2,1.6,0,0.6,0,1.3,1,0,2.3,1.3,0,3.9,0,0,0,2.3,0,1.6,14.7,0.3,2,0.6,0,0,0.6,6.5,4.9,4.3,0,8.8,0,0.3,0,0,0,7.2,0,0,0,3.3,0,3.3,0.3,1.3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.8,4.2,2.9,9.2,2.3,"2024a","TZV31B",39.0089444444444
42,"Austria",10,0,1966-03-06,196603,42420,"Austrian Freedom Party","FPÖ",70,"NA",998,998,NA,NA,NA,5.353,0,NA,6,165,3,10,"NA",166.5,0,2.5,3.85,0,0,0,2.65,15.75,3.4,0,0,3.75,21,3,0,0.35,0,0.9,0,0,1.45,0.2,0,0,0,0,0,0.75,0,0,0.9,0,0,0.9,0,0,0,1.8,6.9,0.9,0,9.6,0,8.75,0,0,0,0.35,2.55,0.75,0,0,0,2,1.8,0.75,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.95,0,2.35,7.8,6.5,"2024a","TXZPZO",13.2621666666667
42,"Austria",10,0,1966-03-06,196603,42520,"Austrian People’s Party","ÖVP",50,"NA",104,0,1980,NA,NA,48.349,0,NA,85,165,1,10,"NA",200,0,0,0.3,0,1.6,0,0,0,2.7,0,0,0.8,4.3,1.9,0,0.5,0,1.9,0,0,2.4,1.6,0,1.1,0,0,0,0.8,0,46.5,5.6,0.5,0.3,6.9,0,0,0,3.5,8.8,1.1,0,2.4,0,0,0,0.3,0,0,0,0,0,0,0,2.4,0,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.6,9.3,9.9,0.3,"2024a","Q2U78K",36.7453333333333
42,"Austria",10,0,1970-03-01,197003,42320,"Austrian Social Democratic Party","SPÖ",30,"NA",104,0,1980,NA,NA,48.42,0,NA,81,165,1,10,"NA",35,22.9,0,0,0,2.9,0,2.9,11.4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14.3,8.6,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.3,22.9,0,0,2.9,"2024a","YYZTOU",39.0089444444444
42,"Austria",10,0,1970-03-01,197003,42420,"Austrian Freedom Party","FPÖ",70,"NA",104,0,1980,NA,NA,5.522,0,NA,5,165,1,10,"NA",276,0,1.5,0.7,0,0,0,0,21,1.5,0,0,2.2,8.7,2.5,0,0.7,0,1.8,0,0,2.9,0.4,0,0,0,0,0,1.5,0,0,0,0,0,1.8,0,0,0,1.8,12,0,0,19.2,0,0,0,0,0,0.7,5.1,1.5,0,0,0,4,3.6,1.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.3,0,4.7,12,0.7,"2024a","LSCGII",13.2621666666667
42,"Austria",10,0,1970-03-01,197003,42520,"Austrian People’s Party","ÖVP",50,"NA",104,0,1980,NA,NA,44.694,0,NA,79,165,1,10,"NA",626,0,2.1,0.8,0,3.2,0,0.2,1.6,0,0,0,2.1,4.3,0,0,0.3,0,0.2,0,1,3.2,4.8,0,1.1,0,0.2,0,1,0,3.8,17.9,0,0.5,1.4,0,0,1.9,6.1,6.6,3.7,0,14.9,0,0,0,0.2,0,4.6,1.9,0.8,0,2.7,0,3.7,0.2,0.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.8,1.1,4.6,10.3,1,"2024a","WI5AVT",36.7453333333333
42,"Austria",10,0,1971-10-10,197110,42320,"Austrian Social Democratic Party","SPÖ",30,"NA",104,0,1980,NA,NA,50.037,0,NA,93,183,1,10,"NA",196,5.1,0,0,0,2,0.5,0,1,1.5,0,0,3.6,10.2,1.5,0,2.6,0,0,1,0,0,0,0,1,0,0,0,0.5,0,2.6,13.3,0,0.5,7.6,0,0,5.6,2.6,6.1,12.2,0,2.6,0,0,0,0,0,0.5,0,0.5,0,1,0,7.1,0,0.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.8,1,7.6,18.3,0.5,"2024a","LY1VFJ",39.0089444444444
42,"Austria",10,0,1971-10-10,197110,42420,"Austrian Freedom Party","FPÖ",70,"NA",104,0,1980,NA,NA,5.453,0,NA,10,183,1,10,"NA",267,0,0.4,0,0,0.4,0,0,6.4,2.3,0,0.8,2.6,4.1,2.3,0,1.1,0,1.5,0,0,9.7,5.6,1.1,6.7,0,0,1.5,1.9,0,1.5,5.6,0,3,2.3,0,0,1.9,0.4,5.6,5.6,0,0.4,0,0,0,0.4,0,0,3,0.4,0,7.1,0,11.2,0,0.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.6,7.8,12,11.2,0,"2024a","GYYMJB",13.2621666666667
42,"Austria",10,0,1971-10-10,197110,42520,"Austrian People’s Party","ÖVP",50,"NA",104,0,1980,NA,NA,43.114,0,NA,80,183,1,10,"NA",213,2.3,0,0.9,0,0.9,0,0.5,0.9,0.5,0,0,3.3,5.6,1.4,0,0,0,0,0,0,5.6,3.8,0,0,0,0,0,0.5,0,1.9,7.5,0,0,4.7,0,0,0,9.9,3.8,3.3,13.1,0,5.2,0,0,1.4,0,0.9,0.5,0,0,0,0,6.1,0.9,0.9,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,0,10.3,7.1,1.4,"2024a","7MKP5X",36.7453333333333
