country;countryname;edate;date;party;partyname;partyabbrev;parfam;threshold;threshold_lagged;Distrikter;Antal_pladser;pervote;absseat;totseats;total;per402;per403;per404;per405;per406;per407;per408;per409;per410;per411;per412;per413;per414;per415;per416;per501;per502;per503;per504;per505;per506;per507;rile;planeco;markeco;welfare;intpeace;avg_pervote
22;Netherlands;15-03-2017;201703;22320;Labour Party;PvdA;30;0,67;0,67;;;5,703;9;150;2190;0,502;2,74;0,594;1,142;0,685;0;0,091;0,091;0,046;2,237;6,256;1,644;0,32;0,639;4,429;7,808;4,292;7,945;8,676;0,046;5,936;0;-13,836;9,589;0,639;16,621;0,137;24,08920228
22;Netherlands;17-03-2021;202103;22320;Labour Party;PvdA;30;0,67;0,67;;;5,729640985;9;150;3390;0,118;8,997;0,472;0,059;0,059;0;0,059;0,885;0,088;5,044;0,501;0,029;0,059;0,383;4,484;3,864;2,773;19,469;12,891;0,324;5,487;0;-27,906;9,971;0,059;32,36;0,531;24,08920228
22;Netherlands;25-05-1977;197705;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;17,946;28;150;961;3,4;0,9;0,1;0,2;0;0;4,6;1;0,4;3,2;0;0;5,6;0;0;3,1;3,1;2,7;5;1,1;9,2;0,2;13,4;1;15;7,7;0,5;17,72437021
22;Netherlands;26-05-1981;198105;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;17,321;26;150;1308;2,9;1,1;0,2;0;0;0;2,8;0,2;2,2;5,1;0,3;0;5,7;0;0;4;2,9;3,4;5,1;0,7;4,7;0,2;7,6;1,6;12,2;8,5;1;17,72437021
22;Netherlands;08-09-1982;198209;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;23,077;36;150;317;6,6;0,3;0;0;0;0;3,2;0;0,3;6,9;1,6;0;12,6;0;0;2,5;1,3;5,1;1,6;6,3;4,1;0,3;21;1,9;17,3;6,7;1,3;17,72437021
22;Netherlands;21-05-1986;198605;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;17,411;27;150;1587;2,5;2,1;0,1;0,3;0;0,2;1,3;0;2;6,9;1,9;0,1;5,8;0;0;7,9;3,2;3,4;2,7;1,6;3,5;0,1;6,6;4,1;7,8;6,1;1,6;17,72437021
22;Netherlands;06-09-1989;198909;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;14,566;22;150;1338;2,2;0,8;0;0;0;0,2;0,8;0;2;6,1;1,8;0,1;6;0;0,7;9,6;3,8;3,1;6,3;0,2;4,2;0,1;4,5;2,6;7,9;9,4;1,2;17,72437021
22;Netherlands;03-05-1994;199405;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;19,956;31;150;549;2,914;0,364;0;0,182;0;0,911;4,918;0;0,546;5,464;0;0;1,821;0;0,546;3,279;0,546;0,911;2,186;3,279;4,554;1,639;15,118;0,364;5,829;3,097;0,911;17,72437021
22;Netherlands;06-05-1998;199805;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;24,69;38;150;939;5,005;3,621;0;0;0,106;0,426;2,875;0;2,343;11,928;0;0;1,81;0;0;4,792;3,301;1,491;3,301;2,556;6,39;0;7,242;3,621;2,769;4,792;0;17,72437021
22;Netherlands;15-05-2002;200205;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;15,44;24;150;1337;4,488;3,067;0,075;0;0;1,122;1,795;0;0,823;8,153;0;0;2,019;0;0,15;2,019;2,319;1,346;4,039;1,197;5,46;0;18,923;3,141;8,302;5,385;0,598;17,72437021
22;Netherlands;22-01-2003;200301;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;17,95;28;150;203;4,433;1,478;0;0;0;0,985;7,389;0;0;8,374;0;0;3,448;0;0;1,97;0,493;0,985;6,897;1,478;3,448;0;28,079;1,478;7,389;7,882;0,493;17,72437021
22;Netherlands;22-11-2006;200611;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;14,67;22;150;543;2,762;0;0;0;0;0,184;1,657;0;2,578;6,814;0;0;0,921;0;1,657;2,762;2,947;2,394;4,972;0,921;5,341;0;20,81;0;5,525;7,366;0;17,72437021
22;Netherlands;09-06-2010;201006;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;20,47;31;150;1522;1,511;1,248;2,3;0,131;0;0,131;0,92;0;1,643;3,942;0;0;2,628;0;2,365;1,971;2,037;3,614;3,022;4,928;8,607;0;19,382;3,548;8,87;6,636;0;17,72437021
22;Netherlands;12-09-2012;201209;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;26,58;41;150;1719;1,396;2,269;0;0,058;0;0,175;4,421;0;0,814;5,294;0;0;2,152;0;0,989;0,931;1,163;2,443;2,734;4,247;5,41;0;22,629;2,269;9,889;5,177;0;17,72437021
22;Netherlands;15-03-2017;201703;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;21,285;33;150;2812;2,809;2,347;0,391;1,245;1,174;0,071;0,32;0;0,818;8,642;1,316;0;1,849;0;3,627;4,516;2,952;2,169;6,223;1,138;6,863;0;10,953;4,054;5,405;8,393;0;17,72437021
22;Netherlands;17-03-2021;202103;22420;People’s Party for Freedom and Democracy;VVD;40;0,67;0,67;;;21,86666375;34;150;2838;3,77;6,272;0,176;0,035;0,141;0,634;0,529;0,564;2,678;8,069;1,057;0,211;0,282;0;4,299;3,77;1,797;7,611;6,977;2,431;3,805;0;3,594;7,505;1,903;14,588;0,106;17,72437021
22;Netherlands;25-05-1977;197705;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;31,887;49;150;746;3,2;3,8;1,1;1,2;0;0,1;3,6;1,7;0,1;4,2;0,9;0;1,6;0;0;5,8;2,6;3,3;6,2;1,1;6,4;0;-11,6;5,8;2,9;9,5;2,6;23,54822329
22;Netherlands;26-05-1981;198105;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;30,806;48;150;2167;1,4;0,7;2,1;1,1;0;0,3;5,4;0,4;0,6;3,1;1,2;0;2;0;0;5,1;3,1;4;10;1,4;4,3;0,1;-19,3;4;3,5;14;2,6;23,54822329
22;Netherlands;08-09-1982;198209;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;29,387;45;150;2055;1,9;1,7;0,3;0,5;0;0,1;1,7;0;0,7;7,1;1,9;0;4,7;0;0;7,1;2,2;5,4;7,3;1,4;3;0;-11,7;3,9;5,3;12,7;3,6;23,54822329
22;Netherlands;21-05-1986;198605;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;34,593;54;150;2063;1,6;0,8;0,1;0,5;0;0,2;1,8;0,1;1,1;8,9;1,7;0;4,9;0;0;6,9;5,6;3,3;4,3;1,4;4,4;0;-4;2,6;5,7;7,6;2,2;23,54822329
22;Netherlands;06-09-1989;198909;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;35,313;54;150;2096;1,3;0,5;0;1;0;0,1;0,8;0;1,5;5,5;1,5;0;2,1;0;0,9;12,2;3;3;4,9;0,2;5,1;0,1;-8,8;2;2,4;7,9;2;23,54822329
22;Netherlands;03-05-1994;199405;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;22,217;34;150;2005;1,696;4,688;0;1,097;0;0,1;1,646;0;0,2;4,14;0;0;0,748;0;2,095;8,728;0,798;2,544;0,249;1,047;4,09;0,399;-2,594;4,688;3,192;2,793;1,746;23,54822329
22;Netherlands;06-05-1998;199805;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;18,37;29;150;2028;1,036;3,205;0;0,838;0;0,099;0,641;0;0,197;4,98;0;0;0,542;0;2,071;6,854;2,761;3,797;9,32;0,69;4,29;0,296;-1,627;3,205;0,838;13,116;0,592;23,54822329
22;Netherlands;15-05-2002;200205;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;27,93;43;150;1378;2,322;2,25;0;0;0;0,508;1,306;0;0,435;6,749;0;0;1,451;0;0,29;3,628;1,887;1,742;9,289;1,234;8,273;0;2,467;2,25;3,266;11,03;0,363;23,54822329
22;Netherlands;22-01-2003;200301;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;28,65;44;150;1378;2,322;2,25;0;0;0;0,508;1,306;0;0,435;6,749;0;0;1,451;0;0,29;3,628;1,887;1,742;9,289;1,234;8,273;0;2,467;2,25;3,266;11,03;0,363;23,54822329
22;Netherlands;22-11-2006;200611;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;26,513;41;150;2225;0,629;1,213;0;0,135;0;0,27;1,393;0;1,663;6,157;0;0,045;1,573;0;4,404;2,247;2,876;1,843;9,124;1,303;4,854;0;4;1,213;3,91;10,966;0;23,54822329
22;Netherlands;09-06-2010;201006;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;13,62;21;150;1931;1,088;3,263;0;0,207;0;0,311;5,748;0;0,725;6,473;0;0,052;2,693;0;5,748;3,729;2,745;6,007;3,366;1,45;5,541;0;9,581;3,263;5,127;9,373;0,207;23,54822329
22;Netherlands;12-09-2012;201209;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;8,506;13;150;1192;1,342;1,594;0;0,839;0;0,168;3,272;0;0,755;3,691;0;0,168;2,181;0;5,034;1,594;0,923;3,356;6,628;2,517;5,956;0;17,701;1,594;5,117;9,983;0;23,54822329
22;Netherlands;15-03-2017;201703;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;12,379;19;150;1415;0,636;6,502;0;1,201;0,212;0;0,707;0,565;0;5,3;4,24;0,424;1,343;0;4,099;0,707;2,473;2,191;10,177;0;5,371;0;3,604;10,742;2,615;12,367;0,353;23,54822329
22;Netherlands;17-03-2021;202103;22521;Christian Democratic Appeal;CDA;50;0,67;0,67;;;9,504126126;15;150;1633;1,837;5,45;0,061;0,245;0,306;0,122;0;0,919;0,674;7,471;0,429;0;1,408;0;3,735;2,511;1,408;9,614;7,41;0,367;4,103;0,061;-0,367;5,94;1,837;17,024;0;23,54822329
22;Netherlands;15-05-2002;200205;22720;List Pim Fortuyn;LPF;70;0,67;0,67;;;17;26;150;127;4,724;1,575;0;0;0;0;3,937;0,787;2,362;8,661;0;0;2,362;0;0;0,787;2,362;5,512;7,087;3,15;4,724;0;14,961;1,575;3,15;12,598;0,787;11,355
22;Netherlands;22-01-2003;200301;22720;List Pim Fortuyn;LPF;70;0,67;0,67;;;5,71;8;150;1020;3,431;0,588;0;0;0;0,294;1,373;0;0;11,275;0;0;0,98;0;0;2,353;3,235;1,373;7,059;1,176;8,824;0;3,235;0,588;2,451;8,431;0;11,355
22;Netherlands;22-11-2006;200611;22722;Party of Freedom;PVV;70;0,67;0,67;;;5,89;9;150;137;0;0;0;0;0;0;0;0;1,46;2,19;0;0;0;0;0;2,92;0;0;2,92;0,73;2,92;0;38,686;0;4,38;2,92;0,73;11,0535242
22;Netherlands;09-06-2010;201006;22722;Party of Freedom;PVV;70;0,67;0,67;;;15,45;24;150;678;0,442;1,77;0;0;0;0,442;6,49;0;0;1,622;0;0,59;3,54;0;0;4,13;1,18;3,392;4,277;1,18;5,457;0,295;13,274;1,77;7,67;7,67;1,917;11,0535242
22;Netherlands;12-09-2012;201209;22722;Party of Freedom;PVV;70;0,67;0,67;;;10,083;15;150;927;0,216;1,618;0;0;0;0,324;3,56;1,51;0,216;1,079;0,108;0,324;0,755;0;0;2,05;0,108;0,863;3,991;0,216;1,942;0;15,642;1,726;2,913;4,854;0,647;11,0535242
22;Netherlands;15-03-2017;201703;22722;Party of Freedom;PVV;70;0,67;0,67;;;13,056;20;150;25;0;4;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;12;0;0;0;20;8;8;12;0;11,0535242
22;Netherlands;17-03-2021;202103;22722;Party of Freedom;PVV;70;0,67;0,67;;;10,788621;17;150;671;1,639;1,788;0;0;0;0;0,596;1,043;1,192;6,11;1,937;0;0;0;0;2,981;0;4,024;11,028;0;3,279;0,149;9,091;3,726;1,043;15,052;0,149;11,0535242
23;Luxembourg;10-06-1979;197906;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;22,5;14;59;986;0,609;2,231;2,738;0;0;0;3,854;0;0,913;11,156;2,13;0;0;0;0;6,998;5,781;4,361;5,477;0;10,345;0;-27,586;7,099;1,014;9,838;1,217;26,10936364
23;Luxembourg;17-06-1984;198406;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;31,8;21;64;734;3,27;0,409;0,817;0;0;0,136;3,951;0;0;10,082;0,409;0;0,409;0,136;0,136;6,403;10,627;2,18;12,943;0;9,673;0;-29,428;1,635;1,771;15,123;1,09;26,10936364
23;Luxembourg;18-06-1989;198906;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;26,2;18;60;954;1,5;0,7;0,2;0,7;0,3;0;1,8;0,1;0,1;12,6;0;0;1,1;0;0;9,9;6,3;4,4;9,9;0;7,7;0;-16,2;0,9;1,4;14,3;2,4;26,10936364
23;Luxembourg;12-06-1994;199406;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;25,4;17;60;1020;4,118;2,843;0;0,49;0,098;0,098;2,745;0;0;13,725;0;0,294;2,157;0;2,647;6,863;9,02;1,471;13,824;0;7,059;0,294;-20,294;2,843;2,157;15,294;0,196;26,10936364
23;Luxembourg;13-06-1999;199906;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;22,2;13;60;1235;1,619;6,397;0;0,729;0;0;1,296;0;0,648;11,336;0;0;0,648;0;0;5,749;5,506;6,883;6,316;0;13,117;0;-20,891;6,397;0,648;13,198;0;26,10936364
23;Luxembourg;13-06-2004;200406;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;23,373;14;60;1364;2,126;2,126;0;0;0;0,147;0,733;0,587;0,513;13,196;0,22;2,419;0,806;0,073;2,933;3,299;4,106;2,346;15,029;0;8,431;0;-25,147;2,346;0,88;17,375;0,44;26,10936364
23;Luxembourg;07-06-2009;200906;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;21,548;13;60;2372;1,349;6,324;0,253;0,084;0,042;0,253;0,211;0,548;1,686;9,696;0,379;0;2,234;0;2,782;11,046;0,169;3,288;12,226;0,042;9,781;0;-29,132;6,956;2,234;15,514;0,885;26,10936364
23;Luxembourg;20-10-2013;201310;23320;Socialist Workers’ Party of Luxembourg;LSAP/POSL;30;2,95;2,95;;;20,282;13;60;1155;2,165;6,32;0,779;0,346;0;0,173;0,173;0,346;1,818;10,043;1,039;0,519;0,693;0;0,433;3,81;5,281;5,887;13,42;0,693;5,281;0;-24,589;8,139;0,952;19,307;0,433;26,10936364
23;Luxembourg;10-06-1979;197906;23420;Democratic Party;DP/PD;40;2,95;2,95;;;21,9;15;59;937;2,455;1,174;0,534;0;0;0,213;9,498;0;0;12,487;4,269;0;0,427;0;0;9,285;4,696;2,561;5,763;1,814;7,471;0;-15,048;5,977;1,281;8,324;0;18,54245455
23;Luxembourg;17-06-1984;198406;23420;Democratic Party;DP/PD;40;2,95;2,95;;;20,4;14;64;775;1,032;1,806;0;0,516;0;0;9,935;0;0,516;6,194;0;0;11,484;0;0;2,839;8,516;0,387;6,194;1,806;5,935;0;13,677;1,806;16,903;6,581;1,29;18,54245455
23;Luxembourg;18-06-1989;198906;23420;Democratic Party;DP/PD;40;2,95;2,95;;;17,2;11;60;574;6,6;0,5;0;0;0,2;0;2,3;0;0,3;10,6;0;0;0,3;0;0;6,3;3,3;2,6;4,5;0;4,7;0;1,7;0,5;3,8;7,1;0,5;18,54245455
23;Luxembourg;12-06-1994;199406;23420;Democratic Party;DP/PD;40;2,95;2,95;;;19,3;12;60;521;7,294;0,192;0;0;0,576;0,384;6,334;0;0;10,173;0;0;0,96;0;0;7,294;3,455;0,576;3,647;7,869;6,334;0;15,163;0,192;3,455;4,223;0,384;18,54245455
23;Luxembourg;13-06-1999;199906;23420;Democratic Party;DP/PD;40;2,95;2,95;;;22,4;15;60;889;2,812;4,612;0;0;0;0;3,6;0;1,35;9,561;0;0;2,025;0;0;5,962;3,487;2,587;2,362;1,912;8,661;0;1,237;4,612;3,712;4,949;0;18,54245455
23;Luxembourg;13-06-2004;200406;23420;Democratic Party;DP/PD;40;2,95;2,95;;;16,048;10;60;1317;7,289;0,228;0,683;0,076;0;0;0,076;0,683;1,139;7,289;0;0,076;3,265;0;0,076;8,2;7,973;1,746;11,921;0,152;11,39;0,076;-13,212;0,911;4,1;13,667;0,228;18,54245455
23;Luxembourg;07-06-2009;200906;23420;Democratic Party;DP/PD;40;2,95;2,95;;;14,973;9;60;2293;3,184;0,916;0,829;1,221;0,131;0;0,48;1,09;0,741;8,94;0;0;1,919;0;1,875;8,853;5,364;3,009;9,071;1,134;6,324;0;-8,242;1,744;3,663;12,08;0,392;18,54245455
23;Luxembourg;20-10-2013;201310;23420;Democratic Party;DP/PD;40;2,95;2,95;;;18,246;13;60;2733;4,647;4,171;4,757;1,244;0;0,037;0,037;0,183;0,549;8,123;0,768;0,073;2,891;0;1,134;3,769;3,22;2,342;5,232;2,744;6,769;0;-7,172;9,696;5,013;7,574;0,293;18,54245455
23;Luxembourg;10-06-1979;197906;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;36,4;24;59;666;4,655;1,502;1,952;0;0;0;5,405;0;0,601;5,255;0;0,15;0,45;0;0;4,354;9,009;2,402;12,312;0,3;4,505;0;-9,76;3,453;3,453;14,715;0,3;34,24536364
23;Luxembourg;17-06-1984;198406;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;36,6;25;64;1001;5,195;0,999;0,2;0;0;0;5,894;0;0;5,894;0;0;0,1;0;0;6,693;7,093;0,699;11,588;0,599;7,293;0;-12,987;1,199;2,997;12,288;2,398;34,24536364
23;Luxembourg;18-06-1989;198906;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;32,4;22;60;1793;3,8;1,6;0,3;0,2;0;0;1;0;0,4;6,4;0;0;2,1;0;0;3;5,5;2,6;7;0;5,2;0;5,4;1,9;4,3;9,6;0;34,24536364
23;Luxembourg;12-06-1994;199406;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;30,3;21;60;1268;3,864;4,338;0;0,473;0,315;0,315;5,836;0;0;4,811;0;0;3,628;0;0;2,603;5,599;2,208;10,41;0,789;6,703;0;-17,587;4,338;3,628;12,618;0,237;34,24536364
23;Luxembourg;13-06-1999;199906;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;30,1;19;60;1883;2,602;5,258;0,053;0,584;0;0;3,824;0;0,159;7,647;0;0;2,602;0;0;4,567;5,842;3,346;9,187;0,053;11,79;0;-10,781;5,311;4,089;12,533;0;34,24536364
23;Luxembourg;13-06-2004;200406;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;36,112;24;60;1967;3,864;3,254;0,763;1,118;0,051;0,051;0,508;0;1,068;10,981;0,966;0;1,017;0;0,254;6,253;2,339;2,034;9,405;0,102;7,473;0;-17,844;4,982;1,474;11,439;0,051;34,24536364
23;Luxembourg;07-06-2009;200906;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;38,006;26;60;1735;3,573;4,957;0,058;1,326;0;0;0,346;0,519;1,729;11,124;0;0;3,746;0;0,346;4,323;6,455;2,651;8,242;1,441;5,879;0,058;-5,648;5,014;3,804;10,893;0,173;34,24536364
23;Luxembourg;20-10-2013;201310;23520;Christian Social People’s Party;CSV/PCS;50;2,95;2,95;;;33,681;23;60;1135;2,379;2,026;0,793;2,115;0,088;0,088;0,352;0;1,057;7,401;1,145;0,176;2,555;0;1,498;4,053;5,374;3,7;12,423;3,084;5,022;0,176;-7,753;3,965;3,084;16,123;0,088;34,24536364
32;Italy;13-04-2008;200804;32061;People of Freedom;PdL;60;4;4;;;37,217;276;630;252;12,302;1,19;0;0;0;0;0,397;0;2,381;13,889;0;0;0;0;0;3,175;2,778;0;11,111;0;4,365;0;13,889;1,19;1,984;11,111;0;29,3915
32;Italy;24-02-2013;201302;32061;People of Freedom;PdL;60;4;4;;;21,566;97;630;210;16,19;6,19;0,476;0;0;0;0,476;0;0,952;10,476;0;0;1,429;0;0;6,19;3,333;0,952;6,667;0;5,238;0;3,81;6,667;3,81;7,619;0;29,3915
32;Italy;20-06-1976;197606;32220;Italian Communist Party;PCI;20;0,640882279;0,640882279;32;630;34,372;227;630;490;2,041;0,204;1,837;0,816;0;0;11,633;0;3,469;1,224;0;0,204;1,837;0;0;0,408;2,857;2,245;2,857;0;4,898;0;-7,551;2,041;2,041;5,102;0,816;24,88236364
32;Italy;03-06-1979;197906;32220;Italian Communist Party;PCI;20;0,640882279;0,640882279;32;630;30,383;201;630;876;4,909;0,114;2,968;1,598;0;0;13,813;0;1,484;5,822;0;0;1,142;0;0;2,397;7,534;1,256;10,616;0;6,963;0;-16,667;3,082;2,169;11,872;0,799;24,88236364
32;Italy;26-06-1983;198306;32220;Italian Communist Party;PCI;20;0,640882279;0,640882279;32;630;28,983;192;630;943;0,106;0,106;0,742;0,954;0;0;4,454;1,273;1,166;2,757;0;0,106;0,212;0;0;0,954;1,06;0,212;0,742;0;1,06;0;-6,681;0,848;0,212;0,954;4,136;24,88236364
32;Italy;14-06-1987;198706;32220;Italian Communist Party;PCI;20;0,640882279;0,640882279;32;630;26,572;177;630;284;1,056;7,746;2,113;0;0;0;0;0;0;8,451;2,465;0,352;4,577;0;0;7,394;1,761;5,986;6,69;0;2,465;0;-22,887;12,324;4,577;12,676;1,056;24,88236364
32;Italy;06-04-1992;199204;32220;Democratic Party of the Left;PDS;20;0,640882279;0,640882279;32;630;16,108;107;630;270;1,111;2,222;0;0;0;0;0;0;0,37;1,852;0,741;0;4,074;0;0;0,37;0;7,778;0,37;0;0;0;10,741;2,963;4,074;8,148;0,37;24,88236364
32;Italy;20-06-1976;197606;32320;Italian Socialist Party;PSI;30;0,640882279;0,640882279;32;630;9,645;57;630;202;0,495;0,99;0,99;0;0;0;13,366;0,495;0,495;1,485;0;0,495;0;0;0;2,475;1,98;0,495;11,386;0;3,96;0,99;-10,396;1,98;0;11,881;0;10,549
32;Italy;03-06-1979;197906;32320;Italian Socialist Party;PSI;30;0,640882279;0,640882279;32;630;9,805;62;630;733;3,411;0;3,82;0;0;0;16,917;0,682;1,501;4,093;0;0;1,228;0;0;0,819;2,046;0,136;3,411;0;3,001;0;-11,187;3,82;2,729;3,547;0,136;10,549
32;Italy;26-06-1983;198306;32320;Italian Socialist Party;PSI;30;0,640882279;0,640882279;32;630;11,441;73;630;637;0,157;0;0,314;0,942;0;0;12,245;4,71;0,314;2,512;0;0;2,826;0;0;0,314;0;1,884;6,75;0,471;2,198;0;-6,75;0,314;4,396;8,634;4,396;10,549
32;Italy;14-06-1987;198706;32320;Italian Socialist Party;PSI;30;0,640882279;0,640882279;32;630;14,264;94;630;283;3,18;1,413;0,353;1,767;0;0;0;0;4,24;4,594;0,707;0;3,534;0;0;2,827;3,534;6,36;4,947;0;0,707;0;4,24;2,473;3,887;11,307;7,42;10,549
32;Italy;06-04-1992;199204;32320;Italian Socialist Party;PSI;30;0,640882279;0,640882279;32;630;13,61;92;630;761;3,811;2,76;1,445;0;0;0,394;0;0;0,526;6,965;1,445;0;3,154;0;0;1,84;4,862;4,993;0,788;1,445;4,862;0;8,016;5,65;3,679;5,782;0,526;10,549
32;Italy;10-04-2006;200604;32329;Olive Tree;;30;4;4;;;31,265;226;630;3766;2,95;7,01;2,76;0;0;0;1,19;0;2,44;7,83;0;0;1,65;0;2,97;4,73;5,36;1,65;8,44;0;4,2;0;-17,71;9,77;1,65;10,09;0,58;31,265
32;Italy;13-04-2008;200804;32440;Democratic Party;PD;30;4;4;;;33,163;217;630;198;8,081;2,525;0;0;0;0;0;0;0;7,576;0;0;1,01;0;0,505;4,04;0;1,01;7,071;0;8,081;0;-7,576;2,525;5,556;8,081;1,01;25,85566667
32;Italy;24-02-2013;201302;32440;Democratic Party;PD;30;4;4;;;25,423;292;630;204;0,49;3,431;0;0;0;0;0;0;0,49;0;0;0;0;0;3,922;0;0;18,627;0;0;5,882;0;-6,863;3,431;0;18,627;0;25,85566667
32;Italy;04-03-2018;201803;32440;Democratic Party;PD;30;4;4;;;18,981;112;630;1281;4,606;1,171;1,171;0,468;0,078;0,234;0;0,156;0,781;10,07;1,015;0;0,937;0;3,357;3,201;5,386;5,621;9,524;0;4,606;0;-8,275;3,357;1,093;15,144;0,234;25,85566667
32;Italy;20-06-1976;197606;32520;Christian Democrats;DC;50;0,640882279;0,640882279;32;630;38,71;263;630;473;1,691;0;1,691;1,268;0;0;8,879;0;1,691;0,846;0;0,211;0,423;0;0;0;1,057;0,634;5,708;0;6,765;0;3,171;1,691;1,48;6,342;0,423;32,95044444
32;Italy;03-06-1979;197906;32520;Christian Democrats;DC;50;0,640882279;0,640882279;32;630;38,293;261;630;143;0;1,399;1,399;0,699;0;0;6,993;0,699;6,993;2,098;0;0;0;0;0;0,699;1,399;0;3,497;0;2,098;0;-6,294;2,797;1,399;3,497;1,399;32,95044444
32;Italy;26-06-1983;198306;32520;Christian Democrats;DC;50;0,640882279;0,640882279;32;630;32,921;225;630;420;1,429;0,476;0;0,476;0;0,952;18,095;5,238;3,571;3,095;0,238;0;2,619;0;0;0,476;0,238;0,238;5,952;0,952;0,714;0;-2,619;0,714;3,333;6,19;0;32,95044444
32;Italy;14-06-1987;198706;32520;Christian Democrats;DC;50;0,640882279;0,640882279;32;630;34,304;234;630;847;3,896;2,952;1,417;0,118;0;1,063;0;0;2,479;11,688;1,417;0,708;3,424;0;0;7,556;0,118;1,889;0,708;0,236;8,146;0;4,25;5,785;4,604;2,597;0,118;32,95044444
32;Italy;06-04-1992;199204;32520;Christian Democrats;DC;50;0,640882279;0,640882279;32;630;29,656;206;630;1504;3,856;4,388;2,926;0,399;0;0,532;0;0,066;0,532;11,037;0,997;0;2,593;0;0;2,992;5,253;1,995;0,931;1,396;5,253;0,133;8,777;8,311;5,585;2,926;0,066;32,95044444
32;Italy;10-04-2006;200604;32610;Go Italy;FI;60;4;4;;;23,709;140;630;249;9,64;0;0;0;1,2;0;8,03;0;0,4;4,02;0;0;9,64;0;2,01;0;0,4;0,4;9,64;0;0;0;48,19;0;11,24;10,04;0;21,653
32;Italy;04-03-2018;201803;32610;Go Italy;FI;60;4;4;;;13,525;106;630;96;7,292;1,042;0;0;0;0;0;0;0;11,458;0;0;0;0;0;3,125;2,083;5,208;9,375;0;4,167;1,042;15,625;1,042;5,208;14,583;0;21,653
32;Italy;24-02-2013;201302;32956;Five Star Movement;M5S;95;4;4;;;25,555;108;630;155;2,581;23,226;0;0;0;0;0;0;0;3,226;0;0,645;0,645;0;1,935;25,806;0;0;14,194;0;7,742;0;-49,032;23,226;0,645;14,194;0;28,86
32;Italy;04-03-2018;201803;32956;Five Star Movement;M5S;95;4;4;;;32,165;227;630;6515;0,829;4,728;0,107;0,43;0,353;0,092;0,031;0,338;0,077;9,977;0,491;0,445;0;0;11,297;22,84;0,998;0,798;3,085;0;4,083;0,031;-7,429;5,326;0,077;3,883;0,89;28,86
33;Spain;26-06-2016;201606;33025;United We Can;;90;1,345354954;1,345354954;52;350;13,416;45;350;344;1,744;7,558;0;0,291;0,872;0;4,942;2,907;0,581;2,035;0,581;1,163;0,581;0;7,849;10,174;0,581;7,558;14,535;0;2,616;0;-36,919;8,14;0,581;22,093;0;13,416
